banda_nm;vip_criterio;vip_antes_filtro;vip_modelo_final;rho_spearman_chl_total
721;2.0508822287814032;1.7430748546415786;1.211776655729909;-0.5090792440214018
1318;1.0145336841335095;1.1959332288411746;0.7291072188835039;0.33463906060009885
