seed;fold;banda_nm;vip
42;1;405;0.7550195042895024
42;1;415;0.6645944071147523
42;1;425;0.6262001117477088
42;1;435;0.5876201513984735
42;1;445;0.5741702274762244
42;1;455;0.5647395919748674
42;1;465;0.5540238199187968
42;1;475;0.5496492122887284
42;1;485;0.5498608049005941
42;1;495;0.5600546513349226
42;1;505;0.5943177647125427
42;1;515;0.6608721886680372
42;1;525;0.6774508354635943
42;1;535;0.5683582598487862
42;1;545;0.5109633656976984
42;1;555;0.4929485926415514
42;1;565;0.5766060149453716
42;1;575;0.7024678202126241
42;1;585;0.7741923800162381
42;1;595;0.8087070629203432
42;1;605;0.815172866433496
42;1;615;0.8392734558956324
42;1;625;0.8579024443230444
42;1;635;0.8701870595763879
42;1;645;0.8611996173882689
42;1;655;0.852967254298882
42;1;665;0.8633384707131178
42;1;675;0.9191836930221973
42;1;685;1.0141881241513746
42;1;695;1.199915923259087
42;1;705;1.2262990860899492
42;1;715;1.3073741774233518
42;1;725;1.149904635209893
42;1;735;0.9356839813023331
42;1;745;0.8678034260864619
42;1;755;0.8480879853985651
42;1;765;0.8270557278414915
42;1;775;0.7924051288403259
42;1;785;0.7704138091713374
42;1;795;0.7606347745710706
42;1;805;0.7525632595841872
42;1;815;0.7473294863002244
42;1;825;0.7455695362646236
42;1;835;0.7527194861661326
42;1;845;0.7589147987751501
42;1;855;0.7743716770661487
42;1;865;0.787480526062607
42;1;875;0.7882785997961617
42;1;885;0.7919241977502379
42;1;895;0.7878590728744007
42;1;905;0.7836109205869751
42;1;915;0.7774734802279011
42;1;925;0.7754586024195159
42;1;935;0.7631068658652611
42;1;945;0.7427839988360518
42;1;955;0.7058244198755641
42;1;965;0.6910311878132863
42;1;975;0.7021803618773212
42;1;985;0.7045033889833037
42;1;995;0.7062811341934321
42;1;1005;0.7036858090990941
42;1;1015;0.6927436719415562
42;1;1025;0.6952458236032246
42;1;1035;0.6805070350560649
42;1;1045;0.658089931369825
42;1;1055;0.6441397818099037
42;1;1065;0.6152391979623871
42;1;1075;0.5856052762898287
42;1;1085;0.5659734470171409
42;1;1095;0.5541596858076409
42;1;1105;0.553943618711019
42;1;1115;0.5620468411217804
42;1;1125;0.5690526998131049
42;1;1135;0.5657552416316283
42;1;1145;0.5460568460692878
42;1;1155;0.5378988158752408
42;1;1165;0.5311199611671055
42;1;1175;0.5368937780593809
42;1;1185;0.5605700948404628
42;1;1195;0.5722172252064038
42;1;1205;0.5786939994639552
42;1;1215;0.549203196317922
42;1;1225;0.5223395754517135
42;1;1235;0.4937381297457111
42;1;1245;0.4741586593299071
42;1;1255;0.4556679309485526
42;1;1265;0.45259034488291544
42;1;1275;0.47706096612396065
42;1;1285;0.5360569651759597
42;1;1295;0.634267342742637
42;1;1305;0.8086755321686442
42;1;1315;1.069823829970886
42;1;1325;1.3541627339306703
42;1;1335;1.7937560787646178
42;1;1345;1.9128281052275062
42;1;1355;1.7510004841672444
42;1;1365;1.629795353196355
42;1;1375;1.5731641391459437
42;1;1385;1.5099158144063012
42;1;1395;1.3694137631877248
42;1;1405;1.2170997361476932
42;1;1415;0.9910905180500915
42;1;1425;0.7128518311125256
42;1;1435;0.5542236914181202
42;1;1445;0.5665130220723695
42;1;1455;0.6218564685167839
42;1;1465;0.6683383859544609
42;1;1475;0.710034482467712
42;1;1485;0.7407486042542102
42;1;1495;0.7532529080256166
42;1;1505;0.7613740265627068
42;1;1515;0.7691836637728819
42;1;1525;0.7792343034557873
42;1;1535;0.7822046806092722
42;1;1545;0.7858379177796004
42;1;1555;0.7857367014856665
42;1;1565;0.7849604896818336
42;1;1575;0.7698790242492086
42;1;1585;0.7399762645158189
42;1;1595;0.7069828499878585
42;1;1605;0.659583619032287
42;1;1615;0.5995049132091349
42;1;1625;0.555429226435143
42;1;1635;0.5181790300615061
42;1;1645;0.49197547098001254
42;1;1655;0.4773699587558867
42;1;1665;0.48158877922319343
42;1;1675;0.5006411092743227
42;1;1685;0.5230980336381758
42;1;1695;0.5338958486389375
42;1;1705;0.5638671412259617
42;1;1715;0.6230864040057754
42;1;1725;0.6780242350809653
42;1;1735;0.6844266595899802
