posicao;banda_nm;vip
1;1943;1.9396615004527806
2;1953;1.9319615658747809
3;1933;1.916877338503959
4;1963;1.8849767288176318
5;1923;1.8729226765897036
6;405;1.868630860283623
7;1973;1.8101561063977876
8;1913;1.7955809584221516
9;2449;1.7731785267391262
10;415;1.7120364751639745
11;1983;1.7104685422060988
12;2443;1.6748080876500864
13;425;1.5994315926697986
14;1903;1.5987965302731324
15;1993;1.555001105471695
16;435;1.5435454522597027
17;1363;1.4581814667329878
18;1373;1.4486815751014912
19;445;1.4407802092627304
20;2433;1.432542700068776
21;1383;1.4239170450257985
22;2003;1.379794716294055
23;1353;1.3576900893063895
24;455;1.347346248150622
25;1393;1.347148674009563
26;743;1.3109961314410281
27;1403;1.3004862439970746
28;753;1.256336887123284
29;465;1.2480509688776762
30;1413;1.236503366356361
31;2013;1.2183725314067966
32;2423;1.2097769021633484
33;475;1.155421139766866
34;1423;1.1129149927956645
35;2023;1.1108518128872942
36;763;1.1016320934274606
37;525;1.0905893022269035
38;485;1.0817870908012248
39;1343;1.0751629735070583
40;515;1.04450271010434
41;1583;1.0244311668128931
42;2413;1.0204596044338978
43;2033;1.018889277388336
44;495;1.0165393323520868
45;1593;1.013408923391272
46;1573;1.0041201260307937
47;2243;0.9938072214467794
48;505;0.9913647531670429
49;773;0.9904387852082294
50;535;0.9860621844457904
51;1603;0.9860057899090339
52;1563;0.9772264356977913
53;2233;0.9731296985945905
54;2253;0.9709313156657157
55;2043;0.9595943585979584
56;1433;0.9578438064792624
57;1083;0.9523098469087553
58;1093;0.9520799416656011
59;1103;0.95023195824227
60;1073;0.9477807218817055
61;2223;0.9477601098539714
62;1113;0.9476074310261281
63;1553;0.9471932971949508
64;783;0.9468929415466625
65;1063;0.9393751121662386
66;1123;0.9389070481978758
67;1053;0.9303359483003573
68;665;0.9282443770807925
69;1613;0.9277248580658293
70;1893;0.9267678324739492
71;1853;0.9254508580447735
72;1133;0.9253765512627108
73;793;0.9243515569491502
74;675;0.9225896419130053
75;2213;0.9216548106775887
76;1843;0.9205091748317465
77;1043;0.9187554478760774
78;803;0.9175101336578003
79;2053;0.9155558754313358
80;1543;0.9149831604716094
81;1033;0.9137947268197836
82;1863;0.9112052744031326
83;1013;0.9100809264873986
84;1833;0.9074935831709072
85;655;0.903128340528276
86;2263;0.9027531431783844
87;813;0.9020042355233147
88;1003;0.9006728397754881
89;2063;0.9003039518248113
90;2203;0.9000438409996994
91;1023;0.8996428947223023
92;1143;0.8919010271725243
93;1203;0.8886633428919258
94;2073;0.8879906956513314
95;1533;0.887947157209644
96;1193;0.8856497756483642
97;823;0.8827821283265972
98;645;0.8788082322338291
99;993;0.8784006678755878
100;1213;0.8755259617056689
101;2193;0.8753925870152965
102;2083;0.8747430425412401
103;685;0.8733566600381649
104;1183;0.8726666949249983
105;1623;0.8681124968178868
106;2403;0.8646823706924304
107;1173;0.8599255002838903
108;1163;0.8592983391213997
109;2093;0.8584358633226806
110;1823;0.8581860098364869
111;1523;0.8569361895451374
112;1153;0.8558903537392283
113;833;0.8542879140745069
114;635;0.8517356601928873
115;1223;0.8497335294183282
116;983;0.8492702555527888
117;545;0.8466337058149775
118;2183;0.8445447932021443
119;2103;0.842899445068716
120;1443;0.8380564297848934
121;1513;0.8376814853978202
122;1233;0.8354463079551878
123;843;0.8342587581656593
124;625;0.8342432021534819
125;973;0.8323596560815213
126;1243;0.8266065832060829
127;2113;0.8254025014167192
128;1813;0.8248804776993633
129;2273;0.8248451829326865
130;943;0.8237238013560491
131;963;0.8237134139078568
132;1333;0.8235975877998054
133;933;0.8226744449978807
134;953;0.8221669981365265
135;923;0.822053620097027
136;913;0.8207540075366132
137;1873;0.8206011291848798
138;2173;0.8201513958146508
139;734;0.8191361474289834
140;903;0.8191118691152387
141;853;0.8182377557086777
142;893;0.8177622389375777
143;1503;0.8161267749005408
144;883;0.8157899461049448
145;873;0.8139767174859488
146;863;0.8138029495408359
147;615;0.8106697157733648
148;1803;0.810553047705339
149;1253;0.8069267190038175
150;2123;0.8053568040596325
151;1633;0.8035759110504297
152;2303;0.8017645458172068
153;2163;0.7984019643201796
154;2293;0.7977922838621637
155;1793;0.7976807717588311
156;1493;0.7967271857786894
157;1783;0.7946394535762419
158;1773;0.7927947981666031
159;694;0.7922254128381676
160;1263;0.7894972772025811
161;2133;0.7868027285836166
162;1763;0.7864601241554109
163;2283;0.7843731678109781
164;605;0.7821808415240046
165;2153;0.7808340414912157
166;1483;0.7782611001277208
167;2143;0.7769177568885978
168;1453;0.7768463774895883
169;1753;0.7735578712424223
170;2313;0.7713061938287532
171;1273;0.7705186829222844
172;2323;0.7636814932897645
173;1473;0.7624278340505286
174;595;0.7622778133032998
175;2333;0.7622326309649924
176;1643;0.7591199497639625
177;1463;0.7588273757786581
178;2343;0.7584126314578221
179;1303;0.7575501654230887
180;1743;0.7570818813784563
181;1283;0.7563648953806827
182;555;0.7545461092206857
183;1313;0.7498722733482674
184;585;0.7497509648190955
185;1293;0.7492969271959444
186;2353;0.7490238291424302
187;1733;0.7483905269010523
188;2393;0.7455130701040452
189;1323;0.7442414848362116
190;2363;0.7377989655325747
191;575;0.7362535143230033
192;1723;0.7319732431612646
