dia;banda_nm;p_valor;q_fdr;epsilon2;delta_cliff;significativa;grupo_spearman;vip_pls_da;vip_acima_de_1;abs_delta_cliff
D04;1373;0.0027511562101905;0.0033036424983026;0.1284768532878412;-0.435546875;True;98;1.9791849641457642;True;0.435546875
D04;1363;8.348951637883459e-05;0.0001404733372378;0.2335094215260546;-0.572265625;True;97;1.9584317630624544;True;0.572265625
D04;1383;0.3976025657587799;0.4063193135880705;0.0;-0.123046875;False;99;1.873909134929031;True;0.123046875
D04;1928;3.301660969487133e-10;1.1101158440029689e-08;0.6207661290322581;0.9140625;True;153;1.781548056026844;True;0.9140625
D04;1918;1.088044726430531e-09;3.143070047759182e-08;0.5832312344913152;0.88671875;True;152;1.7457694468334939;True;0.88671875
D04;1938;1.0577309909764451e-10;5.2676337222818356e-09;0.6566406250000001;0.939453125;True;154;1.7371446032084503;True;0.939453125
D04;1353;2.285823180339581e-06;7.028820604012715e-06;0.3441687344913152;-0.6875;True;96;1.7360037425623285;True;0.6875
D04;1947;8.099416611918703e-11;4.7462581345843605e-09;0.6650589330024814;0.9453125;True;155;1.6376943706526992;True;0.9453125
D04;1907;7.161053390854917e-09;1.311367902200307e-07;0.5240413694168735;0.841796875;True;151;1.528194077145747;True;0.841796875
D04;1835;0.0316863885397937;0.0335859343127219;0.0583126550868486;0.3125;True;144;1.5119236949815638;True;0.3125
D04;1957;6.192161239458065e-11;4.7462581345843605e-09;0.6735295828163772;0.951171875;True;156;1.5042196822685057;True;0.951171875
D04;1402;0.4204566645130104;0.4294604675877412;0.0;0.1171875;False;100;1.4878742587826226;True;0.1171875
D04;1343;7.836135331371368e-08;5.006826655651923e-07;0.4491315136476427;-0.78125;True;95;1.4365252627722038;True;0.78125
D04;1852;0.0698833862508227;0.0726461354285034;0.0368670517990074;0.263671875;False;145;1.3833847770579917;True;0.263671875
D04;1968;5.6600257038351806e-11;4.7462581345843605e-09;0.6763647642679901;0.953125;True;157;1.3530269514734776;True;0.953125
D04;715;0.4766882534921879;0.486169869673037;0.0;0.103515625;False;32;1.3382519507015154;True;0.103515625
D04;1902;3.980697881772413e-08;3.4594963370827205e-07;0.4703037763647643;0.798828125;True;150;1.3308056140463076;True;0.798828125
D04;1412;0.0719809426142636;0.0746374688078133;0.0360848325062034;0.26171875;False;101;1.3190453303022187;True;0.26171875
D04;1338;1.7063912624987695e-08;2.2011374084182242e-07;0.4968207196029777;-0.8203125;True;94;1.3185596435368707;True;0.8203125
D04;1860;0.0399413890972265;0.042031702944285;0.0519414934863523;0.298828125;True;146;1.3092226544382315;True;0.298828125
D04;403;1.9497641198802688e-09;5.061982544144849e-08;0.5648912453473945;-0.873046875;True;0;1.2862397877949006;True;0.873046875
D04;732;0.0426112802218647;0.0447724056019695;0.0501735034119106;-0.294921875;True;33;1.2771633323452884;True;0.294921875
D04;1977;1.1557460629092276e-10;5.2676337222818356e-09;0.6538461538461539;0.9375;True;158;1.2459898397662679;True;0.9375
D04;742;1.444598689221239e-05;2.819097917785691e-05;0.2872470145781637;-0.630859375;True;34;1.2298397637017755;True;0.630859375
D04;1813;0.0249397487323761;0.026724882262332;0.0649687887717121;0.326171875;True;142;1.2236054249586426;True;0.326171875
D04;1830;0.0267271087754137;0.0285804484350227;0.0630379575062034;0.322265625;True;143;1.222562255699148;True;0.322265625
D04;1332;1.8446041281200964e-08;2.3068799187648283e-07;0.4943810096153846;-0.818359375;True;93;1.193540012399351;True;0.818359375
D04;414;2.942002935189199e-09;6.558747847905485e-08;0.5519657258064516;-0.86328125;True;1;1.1819323424647359;True;0.86328125
D04;747;3.41788294665876e-08;3.275737347475288e-07;0.4750726969602978;-0.802734375;True;35;1.1775801128424852;True;0.802734375
D04;1871;0.029615212345663;0.031602913902682;0.0601853287841191;0.31640625;True;147;1.1652962436254388;True;0.31640625
D04;1803;0.0111573361887434;0.0126289715911218;0.0877432924937965;0.369140625;True;141;1.1615468660794965;True;0.369140625
D04;2447;5.630269350745034e-09;1.0692298554053763e-07;0.5315873138957816;0.84765625;True;205;1.1577811091493797;True;0.84765625
D04;1988;7.135081689483728e-10;2.1208771804537865e-08;0.5965056994416874;0.896484375;True;159;1.143423472430994;True;0.896484375
D04;1713;0.0023039757863253;0.0027977823195697;0.1337110344292804;0.443359375;True;132;1.1134117243452388;True;0.443359375
