fold;classe_real_nirrig;classe_predita_nirrig;score_plsda
1;1;1;0.9378457916240497
1;1;1;0.9587350564716488
1;1;1;1.0408852352335498
1;0;0;0.33851908770354755
1;0;0;0.340896663635091
1;0;0;0.15213786208294178
1;1;1;0.9088820493158132
1;1;1;0.9238065994679816
1;0;0;0.13164239904756492
1;0;0;0.11476997057748517
1;0;0;0.08193351639987462
1;1;1;0.6039651757799438
1;1;1;0.9470128272240143
1;1;1;0.966071194102335
1;0;0;0.08330136497313156
1;0;0;0.02308619690560826
2;0;0;0.2082865891506901
2;0;0;0.10441757697957837
2;0;0;0.10373367885693519
2;1;1;0.9391769276286783
2;1;1;1.1520087430352568
2;0;0;0.3420232765686604
2;0;0;0.11185419066843094
2;0;0;0.09274236902860405
2;1;1;0.5388309271623329
2;1;1;0.6228216948655771
2;0;0;0.018847600192705594
2;0;0;0.047347700351830224
2;1;1;1.2769162156149312
2;1;1;1.3792903005874795
2;1;1;0.8573848795820644
2;1;1;0.9651828269703447
3;0;0;0.15951411728723758
3;1;1;0.9954056447859622
3;1;1;1.0995805526802132
3;0;0;0.2983196394797674
3;0;0;0.0629373165905685
3;1;0;0.47906724951728297
3;1;1;0.9087077772179378
3;0;0;-0.18197135158587885
3;0;0;-0.1874701789504385
3;0;0;-0.18232013437061623
3;1;1;0.5604089117839202
3;1;1;1.007266317665274
3;1;1;1.0303348135067065
3;0;0;0.056413667280007684
3;0;0;-0.0291507276954186
3;1;1;1.3210441741238386
4;0;0;0.18649768591819688
4;0;0;0.1699411483013854
4;0;0;0.09068406041902144
4;0;0;0.09666291565062457
4;1;1;1.0852649262709166
4;1;1;0.5297212297503181
4;1;1;0.5316131913785471
4;1;1;0.87373866714858
4;0;0;0.04948099862229094
4;0;0;-0.15217559596337304
4;1;1;0.6355197481217578
4;0;0;0.08140213201302582
4;0;0;0.016274635416498706
4;1;1;1.3245461538592742
4;1;1;0.9079364016530869
4;1;1;0.9273074155227897
